Transaction_ID,Region,Department,Quarter,Units_Sold,Unit_Price,Revenue,Cost,Profit,Profit_Margin,Year
8071,East,Clothing,Q1,20,54.82,1096.4,801.0232523680091,295.37674763199095,0.2694,2024
8072,West,Books,Q3,23,45.4,1044.2,875.7474205145312,168.45257948546885,0.1613,2024
8073,East,Clothing,Q2,24,59.36,1424.6399999999999,867.7431460588878,556.8968539411121,0.3909,2024
8074,South,Electronics,Q3,29,62.49,1812.21,1229.9500002239097,582.2599997760904,0.3213,2024
8075,South,Books,Q3,17,69.79,1186.43,665.9762312285643,520.4537687714358,0.4387,2024
8076,East,Sports,Q1,24,60.85,1460.4,1111.386024773511,349.01397522648904,0.239,2024
8077,West,Sports,Q2,25,44.35,1108.75,556.2352188057462,552.5147811942538,0.4983,2024
8078,East,Sports,Q4,17,42.35,719.95,489.366800197626,230.58319980237405,0.3203,2024
8079,North,Sports,Q4,18,35.15,632.6999999999999,551.498014571699,81.20198542830099,0.1283,2024
8080,North,Sports,Q3,21,50.7,1064.7,914.4931723711668,150.20682762883325,0.1411,2024
8081,North,Clothing,Q1,8,55.37,442.96,363.89514570537057,79.06485429462941,0.1785,2024
8082,East,Books,Q1,22,27.64,608.08,338.3744117915947,269.70558820840535,0.4435,2024
8083,East,Electronics,Q1,20,67.36,1347.2,953.9577386693193,393.2422613306808,0.2919,2024
8084,East,Sports,Q2,16,50.39,806.24,635.0394859633832,171.20051403661682,0.2123,2024
8085,North,Sports,Q2,15,44.33,664.9499999999999,359.38514900290465,305.5648509970953,0.4595,2024
8086,West,Electronics,Q1,13,34.77,452.01000000000005,252.5839024458834,199.42609755411664,0.4412,2024
8087,South,Electronics,Q4,20,71.08,1421.6,733.582950624375,688.0170493756249,0.484,2024
8088,East,Sports,Q4,13,57.63,749.19,471.41241028494386,277.7775897150562,0.3708,2024
8089,West,Clothing,Q2,21,62.94,1321.74,1124.7068093246114,197.0331906753886,0.1491,2024
8090,South,Electronics,Q1,16,48.37,773.92,544.0582607257481,229.86173927425182,0.297,2024
8091,South,Books,Q4,17,74.25,1262.25,1061.9413816876538,200.3086183123462,0.1587,2024
8092,South,Books,Q4,14,62.35,872.9,465.6572939922785,407.2427060077215,0.4665,2024
8093,West,Clothing,Q2,22,69.84,1536.48,802.7202896485925,733.7597103514075,0.4776,2024
8094,West,Home,Q2,21,67.46,1416.6599999999999,1163.8717954406509,252.78820455934897,0.1784,2024
8095,North,Clothing,Q4,18,40.66,731.8799999999999,511.6573544338201,220.22264556617978,0.3009,2024
8096,West,Sports,Q1,20,53.09,1061.8000000000002,730.9129837412738,330.88701625872636,0.3116,2024
8097,West,Home,Q4,15,70.01,1050.15,724.8762351646494,325.2737648353507,0.3097,2024
8098,West,Sports,Q4,19,57.33,1089.27,710.6707949034487,378.59920509655126,0.3476,2024
8099,South,Books,Q1,16,35.18,562.88,481.0158807175661,81.86411928243388,0.1454,2024
8100,East,Electronics,Q2,26,51.33,1334.58,945.4149399158935,389.16506008410647,0.2916,2024
8101,North,Sports,Q1,11,62.25,684.75,609.1227508164887,75.62724918351125,0.1104,2024
8102,East,Books,Q1,16,28.12,449.92,377.30758177223476,72.61241822776526,0.1614,2024
8103,East,Clothing,Q1,23,35.46,815.58,648.4092679072063,167.17073209279374,0.205,2024
8104,West,Sports,Q1,24,28.68,688.3199999999999,519.3258711887265,168.9941288112734,0.2455,2024
8105,North,Books,Q2,20,57.13,1142.6000000000001,953.0061982149446,189.59380178505558,0.1659,2024
8106,East,Electronics,Q4,22,73.39,1614.58,1376.7399068377515,237.84009316224842,0.1473,2024
8107,East,Sports,Q3,22,19.57,430.54,238.2162087726369,192.32379122736313,0.4467,2024
8108,North,Books,Q2,27,53.12,1434.24,923.5019620746112,510.73803792538877,0.3561,2024
8109,West,Sports,Q1,19,40.46,768.74,632.0423326914837,136.69766730851632,0.1778,2024
8110,East,Electronics,Q4,18,75.62,1361.16,801.0729660075298,560.0870339924703,0.4115,2024
8111,South,Sports,Q4,16,53.27,852.32,626.011333854071,226.308666145929,0.2655,2024
8112,East,Sports,Q1,17,62.83,1068.11,867.4977976213004,200.61220237869952,0.1878,2024
8113,South,Books,Q2,21,70.89,1488.69,877.6946348846946,610.9953651153055,0.4104,2024
8114,West,Home,Q1,17,52.64,894.88,591.3417453491566,303.53825465084344,0.3392,2024
8115,East,Sports,Q4,20,22.97,459.4,397.86165634993637,61.53834365006361,0.134,2024
8116,North,Home,Q4,25,48.22,1205.5,774.4143375857518,431.0856624142482,0.3576,2024
8117,North,Clothing,Q2,16,53.16,850.56,631.020233905895,219.53976609410495,0.2581,2024
8118,East,Sports,Q3,23,32.39,744.97,501.76556269971405,243.20443730028597,0.3265,2024
8119,West,Home,Q1,21,21.68,455.28,387.35842014886623,67.92157985113374,0.1492,2024
8120,West,Clothing,Q3,24,29.26,702.24,470.2613679153387,231.97863208466129,0.3303,2024
8121,North,Books,Q4,19,69.96,1329.2399999999998,855.6198794488485,473.62012055115133,0.3563,2024
8122,East,Sports,Q3,24,32.48,779.52,443.7877633932585,335.7322366067415,0.4307,2024
8123,West,Books,Q1,16,92.1,1473.6,942.6573318861545,530.9426681138455,0.3603,2024
8124,North,Clothing,Q1,19,71.48,1358.1200000000001,1042.7940833298492,315.32591667015095,0.2322,2024
8125,South,Books,Q4,18,63.74,1147.32,654.3445133282642,492.9754866717358,0.4297,2024
8126,East,Books,Q2,25,26.81,670.25,524.2358217852253,146.0141782147747,0.2179,2024
8127,South,Electronics,Q2,18,71.09,1279.6200000000001,645.259661341892,634.3603386581082,0.4957,2024
8128,South,Clothing,Q4,27,42.45,1146.15,741.3082748568952,404.8417251431049,0.3532,2024
8129,West,Books,Q1,21,22.53,473.13,324.7440985619898,148.3859014380102,0.3136,2024
8130,West,Home,Q2,16,53.85,861.6,463.926913317624,397.67308668237604,0.4616,2024
8131,West,Clothing,Q3,22,56.8,1249.6,966.7392443684427,282.86075563155725,0.2264,2024
8132,East,Electronics,Q4,18,38.03,684.54,370.4064858925116,314.13351410748834,0.4589,2024
8133,South,Sports,Q3,22,40.98,901.56,483.2223808420501,418.33761915794986,0.464,2024
8134,East,Books,Q1,20,47.33,946.5999999999999,612.6141876831831,333.9858123168168,0.3528,2024
8135,West,Home,Q2,16,46.93,750.88,597.1894024997596,153.69059750024041,0.2047,2024
8136,South,Electronics,Q1,25,61.23,1530.75,1355.4331777895954,175.31682221040455,0.1145,2024
8137,East,Clothing,Q3,16,45.88,734.08,594.9036684161221,139.17633158387798,0.1896,2024
8138,East,Books,Q1,18,74.68,1344.2400000000002,922.6888581002472,421.551141899753,0.3136,2024
8139,North,Electronics,Q1,19,54.74,1040.06,633.4370423921488,406.62295760785116,0.391,2024
8140,East,Electronics,Q4,23,25.1,577.3000000000001,358.2524591796003,219.04754082039977,0.3794,2024
8141,West,Home,Q4,18,67.32,1211.7599999999998,743.3898588967674,468.3701411032324,0.3865,2024
8142,East,Sports,Q1,23,37.39,859.97,525.7246964780421,334.2453035219579,0.3887,2024
8143,South,Sports,Q4,18,67.12,1208.16,637.4716034140489,570.6883965859512,0.4724,2024
8144,East,Sports,Q1,21,55.12,1157.52,680.8282190018168,476.69178099818316,0.4118,2024
8145,North,Clothing,Q3,12,37.74,452.88,245.99127941465636,206.88872058534363,0.4568,2024
8146,South,Electronics,Q4,14,43.73,612.2199999999999,307.915749382789,304.3042506172109,0.4971,2024
8147,South,Clothing,Q1,16,56.84,909.44,558.6150424933652,350.82495750663486,0.3858,2024
8148,North,Electronics,Q4,17,54.07,919.19,589.0873131964743,330.1026868035258,0.3591,2024
8149,West,Home,Q1,17,64.32,1093.4399999999998,952.3571183433726,141.08288165662725,0.129,2024
8150,South,Home,Q4,17,56.49,960.33,862.3078492824237,98.02215071757632,0.1021,2024
8151,West,Clothing,Q2,20,50.0,1000.0,731.7750215376991,268.2249784623009,0.2682,2024
8152,South,Clothing,Q1,19,51.55,979.4499999999999,842.712320126567,136.73767987343297,0.1396,2024
8153,South,Home,Q2,15,47.17,707.5500000000001,528.7453321557182,178.80466784428188,0.2527,2024
8154,West,Books,Q1,22,57.91,1274.02,890.5796828301524,383.4403171698476,0.301,2024
8155,South,Sports,Q2,21,56.29,1182.09,611.2271761965587,570.8628238034412,0.4829,2024
8156,West,Sports,Q1,29,53.85,1561.65,808.6824141786853,752.9675858213147,0.4822,2024
8157,North,Home,Q4,17,84.53,1437.01,736.2074970520017,700.8025029479983,0.4877,2024
8158,West,Sports,Q2,15,55.7,835.5,467.9068425728248,367.5931574271752,0.44,2024
8159,North,Books,Q4,24,68.46,1643.04,872.0612316949354,770.9787683050646,0.4692,2024
8160,South,Books,Q1,27,40.24,1086.48,627.8457810178064,458.6342189821936,0.4221,2024
8161,West,Electronics,Q4,21,50.16,1053.36,745.4459556237834,307.91404437621645,0.2923,2024
8162,South,Clothing,Q1,19,17.89,339.91,238.37220227375477,101.53779772624526,0.2987,2024
8163,West,Sports,Q4,19,51.34,975.46,622.0246177494088,353.43538225059126,0.3623,2024
8164,North,Books,Q2,24,40.81,979.44,750.6330490485475,228.80695095145256,0.2336,2024
8165,North,Clothing,Q1,28,39.4,1103.2,724.5480287260415,378.65197127395857,0.3432,2024
8166,West,Clothing,Q4,27,53.22,1436.94,845.0587874681512,591.8812125318489,0.4119,2024
8167,North,Electronics,Q1,22,43.96,967.12,751.31804004643,215.80195995356996,0.2231,2024
8168,South,Clothing,Q1,18,26.85,483.3,431.1430464627209,52.156953537279094,0.1079,2024
8169,South,Clothing,Q1,23,46.94,1079.62,889.9114060108132,189.70859398918674,0.1757,2024
8170,East,Home,Q3,22,103.2,2270.4,1511.2251026921551,759.174897307845,0.3344,2024
8171,North,Electronics,Q1,19,56.33,1070.27,695.961593332497,374.30840666750294,0.3497,2024
8172,South,Electronics,Q4,26,54.18,1408.68,726.1174684073034,682.5625315926967,0.4845,2024
8173,West,Sports,Q3,22,33.03,726.6600000000001,554.3173650647999,172.34263493520018,0.2372,2024
8174,North,Clothing,Q4,24,31.37,752.88,443.4836504058187,309.3963495941813,0.411,2024
8175,South,Sports,Q3,23,35.96,827.08,639.6696330227353,187.41036697726474,0.2266,2024
8176,North,Books,Q1,15,54.2,813.0,653.7070850047564,159.29291499524356,0.1959,2024
8177,West,Clothing,Q2,17,31.69,538.73,458.95401365485606,79.77598634514396,0.1481,2024
8178,South,Books,Q2,14,71.44,1000.16,719.415091396321,280.74490860367894,0.2807,2024
8179,East,Home,Q1,25,32.57,814.25,677.4487061537403,136.80129384625968,0.168,2024
8180,East,Clothing,Q3,22,62.11,1366.42,1078.4799450735109,287.9400549264892,0.2107,2024
8181,North,Sports,Q4,18,54.01,972.18,623.3544940380348,348.8255059619652,0.3588,2024
8182,West,Sports,Q2,25,72.56,1814.0,984.2247673266695,829.7752326733305,0.4574,2024
8183,South,Clothing,Q1,19,33.58,638.02,380.81370771511513,257.20629228488485,0.4031,2024
8184,West,Sports,Q1,18,96.02,1728.36,1448.0738309391595,280.2861690608404,0.1622,2024
8185,South,Clothing,Q3,24,52.85,1268.4,905.3442298424094,363.0557701575907,0.2862,2024
8186,North,Electronics,Q2,14,67.96,951.4399999999999,729.0171244382764,222.42287556172357,0.2338,2024
8187,South,Sports,Q1,24,55.89,1341.3600000000001,1103.174261744772,238.18573825522822,0.1776,2024
8188,West,Clothing,Q2,23,34.07,783.61,600.8855765823199,182.7244234176801,0.2332,2024
8189,West,Clothing,Q4,17,38.47,653.99,550.9354597644838,103.05454023551624,0.1576,2024
8190,North,Sports,Q1,18,50.38,906.84,484.74572811609534,422.0942718839047,0.4655,2024
8191,West,Electronics,Q1,13,38.42,499.46000000000004,430.26418780616365,69.19581219383639,0.1385,2024
8192,South,Sports,Q4,25,52.23,1305.75,1077.3074184902061,228.44258150979385,0.175,2024
8193,North,Clothing,Q1,19,63.23,1201.37,1034.623463684807,166.746536315193,0.1388,2024
8194,South,Electronics,Q3,16,69.22,1107.52,877.535947972494,229.98405202750598,0.2077,2024
8195,West,Books,Q4,15,75.05,1125.75,686.4344237979649,439.3155762020351,0.3902,2024
8196,North,Home,Q3,16,49.32,789.12,430.50578811544494,358.61421188455506,0.4544,2024
8197,South,Sports,Q4,21,43.65,916.65,505.85811966170303,410.79188033829695,0.4481,2024
8198,West,Clothing,Q4,18,24.01,432.18,302.3366632101554,129.8433367898446,0.3004,2024
8199,West,Electronics,Q3,20,14.63,292.6,192.05519739210672,100.5448026078933,0.3436,2024
8200,East,Electronics,Q4,19,48.54,922.26,702.4734257285244,219.78657427147562,0.2383,2024
8201,West,Books,Q2,19,68.79,1307.0100000000002,916.6205635215331,390.38943647846713,0.2987,2024
8202,South,Sports,Q3,18,51.81,932.58,513.0383692671198,419.5416307328802,0.4499,2024
8203,North,Electronics,Q4,24,56.26,1350.24,676.332791708143,673.907208291857,0.4991,2024
8204,East,Books,Q3,24,34.68,832.3199999999999,458.8790390910059,373.44096090899404,0.4487,2024
8205,West,Clothing,Q4,23,43.3,995.9,556.4049255263515,439.4950744736485,0.4413,2024
8206,West,Books,Q4,21,67.54,1418.3400000000001,1117.6056961334746,300.7343038665256,0.212,2024
8207,West,Sports,Q2,28,56.64,1585.92,973.9331637244081,611.9868362755919,0.3859,2024
8208,South,Books,Q2,23,43.03,989.69,531.9136165252656,457.7763834747344,0.4625,2024
8209,East,Electronics,Q2,15,60.04,900.6,722.4177307567488,178.1822692432512,0.1978,2024
8210,South,Electronics,Q4,20,51.83,1036.6,908.2631191679678,128.33688083203208,0.1238,2024
8211,East,Home,Q2,19,66.27,1259.1299999999999,680.1731027531363,578.9568972468636,0.4598,2024
8212,North,Books,Q3,9,57.3,515.6999999999999,456.5098256802972,59.19017431970275,0.1148,2024
8213,South,Clothing,Q4,25,45.08,1127.0,991.8793525812085,135.12064741879146,0.1199,2024
8214,South,Sports,Q3,16,46.66,746.56,529.495479446864,217.06452055313594,0.2908,2024
8215,North,Home,Q2,17,29.43,500.31,309.3447698841016,190.9652301158984,0.3817,2024
8216,East,Books,Q4,10,25.72,257.2,142.80692286608613,114.39307713391386,0.4448,2024
8217,West,Clothing,Q3,18,43.35,780.3000000000001,647.2911653167782,133.00883468322183,0.1705,2024
8218,North,Home,Q1,22,70.3,1546.6,1147.4163137062174,399.18368629378256,0.2581,2024
8219,West,Electronics,Q3,15,56.42,846.3000000000001,643.6276079758967,202.67239202410337,0.2395,2024
8220,West,Sports,Q4,28,45.62,1277.36,1078.539848367754,198.82015163224582,0.1556,2024
8221,North,Books,Q1,20,59.91,1198.1999999999998,811.8735743057823,386.3264256942175,0.3224,2024
8222,East,Clothing,Q2,20,66.74,1334.8,863.9404414718583,470.85955852814163,0.3528,2024
8223,West,Electronics,Q2,19,40.86,776.34,624.8930513623405,151.4469486376595,0.1951,2024
8224,North,Home,Q3,20,40.93,818.6,506.62178053007716,311.97821946992286,0.3811,2024
8225,South,Sports,Q2,28,97.87,2740.36,1729.6339410263026,1010.7260589736975,0.3688,2024
8226,South,Home,Q3,16,36.62,585.92,382.27559078049256,203.6444092195074,0.3476,2024
8227,South,Home,Q3,19,41.72,792.68,667.8671449057161,124.8128550942838,0.1575,2024
8228,North,Clothing,Q3,18,44.64,803.52,652.1739333211656,151.3460666788344,0.1884,2024
8229,South,Electronics,Q3,15,35.02,525.3000000000001,323.8827244673401,201.41727553265997,0.3834,2024
8230,West,Books,Q4,21,21.1,443.1,247.0038549411446,196.09614505885543,0.4426,2024
8231,South,Clothing,Q4,21,51.36,1078.56,708.7404052944493,369.8195947055507,0.3429,2024
8232,South,Sports,Q1,23,40.58,933.3399999999999,699.8376506825408,233.5023493174591,0.2502,2024
8233,West,Home,Q1,18,56.66,1019.8799999999999,785.8163005188406,234.06369948115923,0.2295,2024
8234,South,Sports,Q2,14,37.47,524.5799999999999,304.3466527387206,220.23334726127933,0.4198,2024
8235,West,Clothing,Q4,12,68.87,826.44,495.66628318989564,330.7737168101044,0.4002,2024
8236,South,Clothing,Q1,16,49.21,787.36,686.6097983404673,100.75020165953276,0.128,2024
8237,West,Books,Q4,16,37.39,598.24,391.26327346663135,206.97672653336866,0.346,2024
8238,South,Home,Q4,23,39.76,914.4799999999999,572.1508628761355,342.32913712386437,0.3743,2024
8239,West,Clothing,Q2,21,46.22,970.62,755.4181099363987,215.20189006360135,0.2217,2024
8240,North,Sports,Q2,27,70.54,1904.5800000000002,1308.7337382552057,595.8462617447944,0.3128,2024
8241,West,Books,Q3,20,41.25,825.0,493.9446414484047,331.0553585515953,0.4013,2024
8242,South,Sports,Q4,20,25.84,516.8,343.00990788712613,173.79009211287382,0.3363,2024
8243,South,Home,Q3,21,76.12,1598.52,891.4596134028495,707.0603865971505,0.4423,2024
8244,East,Books,Q3,24,22.94,550.5600000000001,336.8466363901417,213.71336360985833,0.3882,2024
8245,West,Books,Q3,12,85.29,1023.48,683.055219645176,340.42478035482407,0.3326,2024
8246,North,Books,Q4,20,22.38,447.59999999999997,316.54162455572475,131.0583754442752,0.2928,2024
8247,West,Electronics,Q4,22,44.11,970.42,773.0976519040336,197.3223480959664,0.2033,2024
8248,West,Books,Q3,14,43.44,608.16,397.7229178412547,210.43708215874528,0.346,2024
8249,North,Sports,Q4,20,63.15,1263.0,907.189992707789,355.810007292211,0.2817,2024
8250,West,Sports,Q3,17,60.48,1028.1599999999999,905.1946544866763,122.96534551332354,0.1196,2024
8251,North,Home,Q1,15,79.22,1188.3,983.112099797094,205.187900202906,0.1727,2024
8252,North,Clothing,Q4,25,27.21,680.25,404.6151012978334,275.6348987021666,0.4052,2024
8253,West,Clothing,Q2,19,24.11,458.09,268.1628318039585,189.92716819604146,0.4146,2024
8254,West,Electronics,Q2,19,65.75,1249.25,955.7744402244168,293.4755597755832,0.2349,2024
8255,South,Books,Q3,11,84.1,925.0999999999999,682.845889076745,242.25411092325487,0.2619,2024
8256,South,Electronics,Q1,22,68.31,1502.8200000000002,1080.1506486401315,422.66935135986864,0.2813,2024
8257,East,Home,Q4,23,61.05,1404.1499999999999,788.6665608405858,615.483439159414,0.4383,2024
8258,East,Home,Q3,26,67.81,1763.06,1137.256668691127,625.8033313088729,0.355,2024
8259,West,Clothing,Q1,23,29.78,684.94,550.5193020211284,134.42069797887166,0.1963,2024
8260,North,Home,Q1,16,46.51,744.16,587.4661203096393,156.69387969036063,0.2106,2024
8261,East,Books,Q4,22,50.5,1111.0,628.903241636868,482.09675836313204,0.4339,2024
8262,West,Sports,Q2,14,48.45,678.3000000000001,454.96562345519385,223.33437654480622,0.3293,2024
8263,East,Home,Q2,29,57.94,1680.26,1137.6795206774984,542.5804793225016,0.3229,2024
8264,North,Electronics,Q1,20,49.62,992.4,698.0866427749072,294.3133572250928,0.2966,2024
8265,West,Books,Q2,24,43.33,1039.92,711.7871652442205,328.1328347557795,0.3155,2024
8266,North,Home,Q1,22,32.73,720.06,504.5361490311135,215.52385096888645,0.2993,2024
8267,West,Home,Q1,14,47.84,669.76,552.7246529490031,117.03534705099685,0.1747,2024
8268,East,Books,Q1,20,30.56,611.1999999999999,400.81705471097644,210.3829452890235,0.3442,2024
8269,South,Home,Q2,20,48.59,971.8000000000001,700.4832663714985,271.31673362850154,0.2792,2024
8270,East,Sports,Q3,31,54.88,1701.28,1263.5521836472194,437.72781635278056,0.2573,2024
8271,East,Clothing,Q2,19,40.09,761.71,667.96027096565,93.74972903435003,0.1231,2024
8272,South,Books,Q3,21,61.2,1285.2,979.1868137465888,306.0131862534113,0.2381,2024
8273,South,Electronics,Q2,25,65.44,1636.0,903.5190938152107,732.4809061847893,0.4477,2024
8274,West,Home,Q4,21,42.48,892.0799999999999,653.8795323450303,238.20046765496966,0.267,2024
8275,West,Clothing,Q4,31,44.27,1372.3700000000001,1049.5440726627814,322.8259273372187,0.2352,2024
8276,North,Electronics,Q2,19,61.01,1159.19,584.0006863352016,575.1893136647984,0.4962,2024
8277,North,Electronics,Q4,29,34.86,1010.9399999999999,535.921899305916,475.01810069408396,0.4699,2024
8278,East,Sports,Q4,27,33.38,901.2600000000001,457.4788892742661,443.781110725734,0.4924,2024
8279,South,Clothing,Q4,20,44.71,894.2,464.3591144130724,429.84088558692764,0.4807,2024
8280,North,Books,Q4,24,49.73,1193.52,639.5668138761646,553.9531861238354,0.4641,2024
8281,East,Clothing,Q3,20,41.76,835.1999999999999,737.5869995461104,97.61300045388953,0.1169,2024
8282,South,Clothing,Q1,19,58.58,1113.02,648.5437935296109,464.4762064703891,0.4173,2024
8283,West,Electronics,Q3,17,29.58,502.85999999999996,292.57556060143855,210.2844393985614,0.4182,2024
8284,East,Sports,Q1,18,56.75,1021.5,861.0915995615347,160.40840043846526,0.157,2024
8285,West,Sports,Q1,17,41.91,712.4699999999999,570.7615828589477,141.70841714105222,0.1989,2024
8286,North,Clothing,Q2,19,73.83,1402.77,1080.5904095320477,322.17959046795227,0.2297,2024
8287,North,Clothing,Q2,25,63.68,1592.0,1064.5610682641056,527.4389317358944,0.3313,2024
8288,South,Home,Q2,16,51.89,830.24,425.473756370832,404.766243629168,0.4875,2024
8289,East,Electronics,Q2,17,49.38,839.46,697.2688383440894,142.1911616559106,0.1694,2024
8290,West,Books,Q2,18,42.27,760.86,642.4081773762787,118.45182262372134,0.1557,2024
8291,South,Books,Q3,21,10.0,210.0,145.4706180647995,64.52938193520049,0.3073,2024
8292,North,Sports,Q3,23,51.66,1188.1799999999998,900.5853525433924,287.5946474566074,0.242,2024
8293,North,Electronics,Q4,20,67.04,1340.8000000000002,926.5755602198564,414.2244397801438,0.3089,2024
8294,East,Sports,Q3,21,35.85,752.85,465.61026166755113,287.2397383324489,0.3815,2024
8295,West,Books,Q3,25,37.65,941.25,674.0462444002251,267.2037555997749,0.2839,2024
8296,East,Clothing,Q2,15,51.56,773.4000000000001,599.7249370377232,173.6750629622769,0.2246,2024
8297,West,Electronics,Q4,22,31.01,682.22,383.28661270466233,298.9333872953377,0.4382,2024
8298,West,Electronics,Q3,22,39.04,858.88,611.7683694169647,247.11163058303532,0.2877,2024
8299,East,Home,Q3,16,43.38,694.08,562.4712477746515,131.60875222534855,0.1896,2024
8300,South,Clothing,Q4,25,51.86,1296.5,894.8913821978366,401.6086178021634,0.3098,2024
8301,East,Clothing,Q1,21,80.93,1699.5300000000002,956.423735944595,743.1062640554052,0.4372,2024
8302,East,Sports,Q2,19,49.28,936.32,793.8963741025399,142.42362589746017,0.1521,2024
8303,North,Electronics,Q3,22,55.73,1226.06,943.506553750834,282.553446249166,0.2305,2024
8304,North,Sports,Q3,28,48.87,1368.36,1030.390324915903,337.96967508409693,0.247,2024
8305,East,Clothing,Q4,19,54.49,1035.31,787.5277244891961,247.78227551080386,0.2393,2024
8306,East,Home,Q3,22,52.27,1149.94,687.69185402113,462.24814597887007,0.402,2024
8307,North,Electronics,Q2,20,64.5,1290.0,899.0338036484795,390.96619635152047,0.3031,2024
8308,West,Clothing,Q3,23,75.3,1731.8999999999999,1091.781058312786,640.1189416872139,0.3696,2024
8309,East,Home,Q1,17,47.76,811.92,676.6630564109485,135.2569435890515,0.1666,2024
8310,South,Books,Q2,19,44.53,846.07,622.2891570663759,223.78084293362417,0.2645,2024
8311,South,Clothing,Q1,19,85.58,1626.02,1279.543630911327,346.476369088673,0.2131,2024
8312,South,Books,Q4,18,75.55,1359.8999999999999,1039.1275510748217,320.7724489251782,0.2359,2024
8313,East,Sports,Q2,23,55.27,1271.21,881.5690895723681,389.640910427632,0.3065,2024
8314,West,Books,Q3,18,68.89,1240.02,1019.2246547302577,220.79534526974226,0.1781,2024
8315,West,Clothing,Q2,12,74.46,893.52,666.6970231383642,226.82297686163577,0.2539,2024
8316,North,Books,Q2,25,46.75,1168.75,690.3972037022418,478.35279629775823,0.4093,2024
8317,East,Electronics,Q2,23,64.69,1487.87,916.9730347379912,570.8969652620087,0.3837,2024
8318,West,Clothing,Q1,19,52.71,1001.49,832.0248455689333,169.4651544310667,0.1692,2024
8319,East,Home,Q4,30,53.15,1594.5,1397.5673612141006,196.93263878589937,0.1235,2024
8320,North,Books,Q2,15,62.24,933.6,671.4464782936597,262.15352170634037,0.2808,2024
8321,North,Electronics,Q3,21,76.52,1606.9199999999998,1051.2731992390086,555.6468007609913,0.3458,2024
8322,North,Sports,Q2,20,58.48,1169.6,877.205557710785,292.3944422892149,0.25,2024
8323,South,Sports,Q2,19,64.22,1220.18,846.0760676034655,374.10393239653456,0.3066,2024
8324,East,Books,Q4,13,64.11,833.43,697.3124315945361,136.11756840546389,0.1633,2024
8325,North,Sports,Q3,29,70.17,2034.93,1695.499290997548,339.430709002452,0.1668,2024
8326,East,Home,Q3,22,59.26,1303.72,889.7386350005554,413.9813649994446,0.3175,2024
8327,South,Clothing,Q1,18,54.11,973.98,800.4487961415922,173.53120385840782,0.1782,2024
8328,South,Electronics,Q3,15,45.45,681.75,393.49419364262445,288.25580635737555,0.4228,2024
8329,North,Books,Q3,18,60.48,1088.6399999999999,707.1431095795326,381.49689042046725,0.3504,2024
8330,North,Sports,Q3,15,44.85,672.75,357.79584270533536,314.95415729466464,0.4682,2024
8331,West,Clothing,Q2,19,52.07,989.33,814.3350333923811,174.99496660761895,0.1769,2024
8332,East,Home,Q1,18,35.19,633.42,563.8054019536679,69.61459804633205,0.1099,2024
8333,North,Sports,Q3,20,82.42,1648.4,1204.4953217783782,443.9046782216219,0.2693,2024
8334,West,Sports,Q3,21,34.23,718.8299999999999,579.8072126464796,139.02278735352036,0.1934,2024
8335,East,Electronics,Q3,18,59.09,1063.6200000000001,702.6674061824391,360.952593817561,0.3394,2024
8336,North,Home,Q2,21,38.99,818.7900000000001,593.3125921880307,225.47740781196933,0.2754,2024
8337,West,Home,Q2,18,30.06,541.0799999999999,345.71889155829103,195.3611084417089,0.3611,2024
8338,West,Books,Q1,25,57.9,1447.5,1127.2246260069703,320.2753739930297,0.2213,2024
8339,East,Electronics,Q4,22,73.29,1612.38,965.006157336418,647.3738426635821,0.4015,2024
8340,West,Books,Q1,22,39.21,862.62,484.18593221995553,378.4340677800445,0.4387,2024
8341,East,Electronics,Q2,25,59.62,1490.5,1280.9709348763608,209.52906512363916,0.1406,2024
8342,East,Home,Q3,26,77.83,2023.58,1711.3671179896805,312.2128820103194,0.1543,2024
8343,East,Electronics,Q3,23,85.21,1959.83,1634.466927407984,325.3630725920159,0.166,2024
8344,South,Electronics,Q1,29,46.67,1353.43,1121.4751579894948,231.95484201050522,0.1714,2024
8345,West,Electronics,Q3,13,50.24,653.12,517.1417166230677,135.97828337693227,0.2082,2024
8346,East,Clothing,Q2,20,52.73,1054.6,896.308647820275,158.29135217972487,0.1501,2024
8347,North,Clothing,Q1,17,61.88,1051.96,614.4348235414416,437.52517645855846,0.4159,2024
8348,South,Home,Q4,15,48.38,725.7,615.5104979519265,110.18950204807356,0.1518,2024
8349,South,Electronics,Q2,17,60.79,1033.43,896.1043672751582,137.32563272484185,0.1329,2024
8350,West,Home,Q2,23,50.16,1153.6799999999998,907.2557022618629,246.42429773813694,0.2136,2024
8351,East,Clothing,Q3,20,39.72,794.4,587.6499113276016,206.75008867239842,0.2603,2024
8352,West,Electronics,Q2,21,57.75,1212.75,720.8927060553654,491.85729394463465,0.4056,2024
8353,South,Books,Q2,17,42.42,721.14,610.4192502441128,110.72074975588714,0.1535,2024
8354,East,Clothing,Q4,22,36.15,795.3,581.1503351378291,214.14966486217088,0.2693,2024
8355,North,Clothing,Q3,17,51.1,868.7,646.545366685333,222.15463331466708,0.2557,2024
8356,East,Clothing,Q2,26,38.81,1009.0600000000001,749.3527084226452,259.7072915773549,0.2574,2024
8357,South,Electronics,Q3,23,45.66,1050.1799999999998,889.1997888041581,160.98021119584178,0.1533,2024
8358,North,Sports,Q2,18,65.62,1181.16,655.2967813073561,525.863218692644,0.4452,2024
